AATS5s,AATS3i,ATSC2dv,ATSC3Z,ATSC2v,ATSC5v,ATSC8v,ATSC6are,ATSC3i,ATSC7i,AATSC3s,AATSC0Z,AATSC3Z,AATSC2m,AATSC3m,SLogP,Atomic_Number,AtomicMass,AtomicRadius,Mulliken EN,polarizability(A^3),electron affinity(kJ/mol),IonizationEnergy,Density,Relative Molecular Weight,Permittivity,LogP,HBA,MPC,Boiling Point (°C),Target
4.387152778,147.4328748,3.511966701,-55.44640999,-127.6428303,314.4336725,293.5616502,2.80024974,-17.78670351,-9.204744818,-0.049994942,7.336108221,-0.866350156,0.654011749,-4.198412408,2.4482,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,73.09,36.7,-0.85,2.0,0.37,153.0,2680.51
6.089439787,173.9353714,-15.0,-30.0,-133.4506,0.0,0.0,0.0,-1.484482744,0.0,-0.167789001,7.333333333,-2.727272727,-11.32507474,-13.04849407,0.4097,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,107.17,12.4,1.61,2.37,0.2,115.0,956.791
4.874396135,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,770.582
5.041666667,158.9331138,19.7037037,-64.96296296,-320.4280523,341.5998015,148.3219169,6.928148148,-20.14249843,10.99426723,-0.35654321,8.839506173,-0.86617284,1.049631063,-4.16128224,0.2727,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,60.1,17.9,0.786,17.5,0.28,82.0,20.3856
5.296296296,167.7083355,-7.893491124,-12.81065089,-88.37545569,29.00710386,0.0,-0.495536095,6.865841642,0.565988507,-0.031212153,7.301775148,-0.674244784,-2.877060652,-3.325332326,0.1748,25.0,54.93804,197.0,3.72,9.4,-50.0,7.434,7.3,32.04,32.7,0.791,8.2,0.32,65.0,11.0366
5.296296296,167.7083355,-7.893491124,-12.81065089,-88.37545569,29.00710386,0.0,-0.495536095,6.865841642,0.565988507,-0.031212153,7.301775148,-0.674244784,-2.877060652,-3.325332326,0.1748,25.0,54.93804,197.0,3.72,9.4,-50.0,7.434,7.3,32.04,32.7,0.791,8.2,0.32,65.0,66.1806
3.374485597,148.2805248,1.0,-29.5,-205.9892564,208.2792469,-366.6670057,1.392755102,-13.72631812,-12.47760781,0.049749785,7.25,-0.50862069,-0.675512816,-2.510820118,2.75,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,2.0,0.37,153.0,1485.95
3.049095607,150.3053673,-13.11111111,-31.66666667,-184.0296772,52.37720138,-215.3621752,0.528467882,-3.720835241,-2.198696973,0.019483025,6.972222222,-0.659722222,-2.896483922,-3.185992089,2.4468,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,32.04,32.7,0.791,8.2,0.32,65.0,1411.05
3.049095607,150.3053673,-13.11111111,-31.66666667,-184.0296772,52.37720138,-215.3621752,0.528467882,-3.720835241,-2.198696973,0.019483025,6.972222222,-0.659722222,-2.896483922,-3.185992089,2.4468,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,2.0,0.37,153.0,1442.77
3.049095607,150.3053673,-13.11111111,-31.66666667,-184.0296772,52.37720138,-215.3621752,0.528467882,-3.720835241,-2.198696973,0.019483025,6.972222222,-0.659722222,-2.896483922,-3.185992089,2.4468,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,2.0,0.37,153.0,1448.58
6.939393939,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,2.188865482,-6.462334248,0.7812,64.0,157.2,237.0,3.1,23.5,13.0,6.15,7.9,73.09,36.7,-0.85,2.0,0.37,153.0,704.099
4.874396135,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,31.0,69.723,187.0,3.2,8.1,41.0,5.999,5.91,79.1,12.4,0.68,1.0,0.19,115.0,977.113
4.874396135,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,31.0,69.723,187.0,3.2,8.1,41.0,5.999,5.91,79.1,12.4,0.68,1.0,0.19,115.0,1216.03
6.089439787,181.1765606,1.0,-90.0,-42.03469954,0.0,0.0,0.0,1.412091599,0.0,-5.409722222,9.5,-11.25,15.82330225,-51.949009,0.0909,12.0,24.305,173.0,3.75,10.6,-40.0,7.646,1.74,87.12,37.8,0.937,24.2,0.25,166.0,1560.07
6.083333333,157.0701667,-6.326530612,-18.7755102,-126.5633675,153.9775161,0.0,0.097602551,-5.761308638,0.0,-0.162304052,7.530612245,-0.816326531,-3.129332876,-3.938246767,0.7798,66.0,162.5,229.0,3.1,24.5,34.0,5.939,8.55,73.09,36.7,-0.85,2.0,0.37,153.0,239.534
6.083333333,157.0701667,-6.326530612,-18.7755102,-126.5633675,153.9775161,0.0,0.097602551,-5.761308638,0.0,-0.162304052,7.530612245,-0.816326531,-3.129332876,-3.938246767,0.7798,66.0,162.5,229.0,3.1,24.5,34.0,5.939,8.55,73.09,36.7,-0.85,2.0,0.37,153.0,241.807
6.083333333,157.0701667,-6.326530612,-18.7755102,-126.5633675,153.9775161,0.0,0.097602551,-5.761308638,0.0,-0.162304052,7.530612245,-0.816326531,-3.129332876,-3.938246767,0.7798,66.0,162.5,229.0,3.1,24.5,34.0,5.939,8.55,41.05,37.5,0.34,1.0,0.26,81.6,131.766
4.874396135,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,73.09,36.7,-0.85,2.0,0.37,153.0,1285.216
6.089439787,181.1765606,1.0,-90.0,-42.03469954,0.0,0.0,0.0,1.412091599,0.0,-5.409722222,9.5,-11.25,15.82330225,-51.949009,0.0909,25.0,54.93804,197.0,3.72,9.4,-50.0,7.434,7.3,73.09,36.7,-0.85,2.0,0.37,153.0,461.144
4.387152778,147.4328748,3.511966701,-55.44640999,-127.6428303,314.4336725,293.5616502,2.80024974,-17.78670351,-9.204744818,-0.049994942,7.336108221,-0.866350156,0.654011749,-4.198412408,2.4482,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,87.12,37.8,0.937,24.2,0.25,166.0,421.722
4.387152778,147.4328748,3.511966701,-55.44640999,-127.6428303,314.4336725,293.5616502,2.80024974,-17.78670351,-9.204744818,-0.049994942,7.336108221,-0.866350156,0.654011749,-4.198412408,2.4482,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,2.0,0.37,153.0,441.084
4.387152778,147.4328748,3.511966701,-55.44640999,-127.6428303,314.4336725,293.5616502,2.80024974,-17.78670351,-9.204744818,-0.049994942,7.336108221,-0.866350156,0.654011749,-4.198412408,2.4482,28.0,58.693,163.0,4.4,6.8,112.0,7.64,8.912,73.09,36.7,-0.85,2.0,0.37,153.0,453.284
6.939393939,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,2.188865482,-6.462334248,0.7812,64.0,157.2,237.0,3.1,23.5,13.0,6.15,7.9,73.09,36.7,-0.85,2.0,0.37,153.0,676.84
6.939393939,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,2.188865482,-6.462334248,0.7812,64.0,157.2,237.0,3.1,23.5,13.0,6.15,7.9,46.07,24.3,-0.31,1.0,0.3,78.37,228.77
6.939393939,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,2.188865482,-6.462334248,0.7812,64.0,157.2,237.0,3.1,23.5,13.0,6.15,7.9,46.07,24.3,-0.31,1.0,0.3,78.37,222.604
6.083333333,157.0701667,-6.326530612,-18.7755102,-126.5633675,153.9775161,0.0,0.097602551,-5.761308638,0.0,-0.162304052,7.530612245,-0.816326531,-3.129332876,-3.938246767,0.7798,29.0,63.55,140.0,4.48,6.7,119.0,7.726,8.933,46.07,24.3,-0.31,1.0,0.3,78.37,516.992
6.089439787,185.0509644,-8.64,2.28,-82.42248586,0.0,0.0,0.0,0.431820984,0.0,-1.44,10.16,1.14,-22.0557955,5.7501955,-0.2992,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,58.08,20.7,-0.24,1.0,0.17,56.05,273.584
6.089439787,185.0509644,-8.64,2.28,-82.42248586,0.0,0.0,0.0,0.431820984,0.0,-1.44,10.16,1.14,-22.0557955,5.7501955,-0.2992,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,41.05,37.5,0.34,1.0,0.26,81.6,200.979
6.089439787,185.0509644,-8.64,2.28,-82.42248586,0.0,0.0,0.0,0.431820984,0.0,-1.44,10.16,1.14,-22.0557955,5.7501955,-0.2992,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,72.1,7.58,0.888,19.9,0.22,66.0,257.228
4.874396135,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,63.0,151.964,233.0,3.1,27.7,83.0,5.67,5.24,73.09,36.7,-0.85,2.0,0.37,153.0,54.8149
6.083333333,157.0701667,-6.326530612,-18.7755102,-126.5633675,153.9775161,0.0,0.097602551,-5.761308638,0.0,-0.162304052,7.530612245,-0.816326531,-3.129332876,-3.938246767,0.7798,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,4435.8
4.874396135,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,13.0,26.981538,184.0,3.23,8.3,42.0,5.986,2.7,106.17,2.38,2.56,1.18,0.17,138.0,1485.57
5.619047619,149.5941208,6.536296296,-11.92444444,15.3797224,-8.112786327,93.98528538,3.314403556,-18.63677144,5.342441632,-1.383984878,14.38222222,-0.518454106,2.971853306,-2.89055528,1.1445,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,87.12,32.2,-0.85,2.0,0.25,165.1,1403.7
6.222222222,152.8530399,-4.211072664,-38.5467128,-30.12566296,91.82694363,79.5168395,1.45769827,-24.15715809,4.96450468,-0.515372072,7.467128028,-1.329196993,-0.123804066,-6.405245579,0.478,29.0,63.55,140.0,4.48,6.7,119.0,7.726,8.933,41.05,37.5,0.34,1.0,0.26,81.6,888.7889
6.089439787,173.9353714,-15.0,-30.0,-133.4506,0.0,0.0,0.0,-1.484482744,0.0,-0.167789001,7.333333333,-2.727272727,-11.32507474,-13.04849407,0.4097,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,100.16,2.02,0.778,27.7,0.28,81.0,609.958
6.939393939,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,2.188865482,-6.462334248,0.7812,29.0,63.55,140.0,4.48,6.7,119.0,7.726,8.933,41.05,37.5,0.34,1.0,0.26,81.6,404.47
4.874396135,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,2.0,0.37,153.0,356.987
3.81712963,152.3226421,1.750297265,-48.27586207,-315.5260643,121.3910449,-27.44793494,5.061973841,-13.30086095,2.543059342,-0.115173735,7.4078478,-0.832342449,-0.011326782,-3.910457581,2.8753,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,87.12,37.8,0.937,24.2,0.25,166.0,146.449
9.730639731,151.69121,3.08,-49.63,-25.83376716,-40.33740763,-13.73447361,-2.6322,-17.00759267,3.574934718,-1.161771772,7.89,-1.341351351,2.545874964,-6.245226885,0.4942,62.0,150.4,229.0,3.1,28.8,16.0,5.644,7.52,73.09,36.7,-0.85,2.0,0.37,153.0,308.05
9.730639731,151.69121,3.08,-49.63,-25.83376716,-40.33740763,-13.73447361,-2.6322,-17.00759267,3.574934718,-1.161771772,7.89,-1.341351351,2.545874964,-6.245226885,0.4942,64.0,157.2,237.0,3.1,23.5,13.0,6.15,7.9,73.09,36.7,-0.85,2.0,0.37,153.0,302.673
9.730639731,151.69121,3.08,-49.63,-25.83376716,-40.33740763,-13.73447361,-2.6322,-17.00759267,3.574934718,-1.161771772,7.89,-1.341351351,2.545874964,-6.245226885,0.4942,68.0,167.26,235.0,3.1,22.7,30.0,6.108,9.07,73.09,36.7,-0.85,2.0,0.37,153.0,289.918
3.374485597,148.2805248,1.0,-29.5,-205.9892564,208.2792469,-366.6670057,1.392755102,-13.72631812,-12.47760781,0.049749785,7.25,-0.50862069,-0.675512816,-2.510820118,2.75,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,68.7349
4.874396135,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,32.04,32.7,0.791,8.2,0.32,65.0,67.4323
5.132132132,146.7305362,2.0,-90.0,-51.59703123,370.5888096,90.71483263,2.862975779,-21.43958889,14.31855002,-0.171428571,7.294117647,-1.285714286,1.543624954,-6.167148809,2.1464,63.0,151.964,233.0,3.1,27.7,83.0,5.67,5.24,73.09,36.7,-0.85,2.0,0.37,153.0,604.611
5.132132132,146.7305362,2.0,-90.0,-51.59703123,370.5888096,90.71483263,2.862975779,-21.43958889,14.31855002,-0.171428571,7.294117647,-1.285714286,1.543624954,-6.167148809,2.1464,63.0,151.964,233.0,3.1,27.7,83.0,5.67,5.24,73.09,36.7,-0.85,2.0,0.37,153.0,633.558
4.874396135,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,62.0,150.4,229.0,3.1,28.8,16.0,5.644,7.52,73.09,36.7,-0.85,2.0,0.37,153.0,147.857
4.874396135,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,63.0,151.964,233.0,3.1,27.7,83.0,5.67,5.24,73.09,36.7,-0.85,2.0,0.37,153.0,146.787
4.874396135,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,63.0,151.964,233.0,3.1,27.7,83.0,5.67,5.24,73.09,36.7,-0.85,2.0,0.37,153.0,145.401
4.874396135,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,64.0,157.2,237.0,3.1,23.5,13.0,6.15,7.9,73.09,36.7,-0.85,2.0,0.37,153.0,134.086
4.874396135,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,65.0,158.92535,221.0,3.1,25.5,112.0,5.864,8.23,73.09,36.7,-0.85,2.0,0.37,153.0,138.668
4.874396135,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,66.0,162.5,229.0,3.1,24.5,34.0,5.939,8.55,73.09,36.7,-0.85,2.0,0.37,153.0,136.654
4.874396135,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,67.0,164.93033,216.0,3.1,23.6,33.0,6.022,8.8,73.09,36.7,-0.85,2.0,0.37,153.0,136.273
4.874396135,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,68.0,167.26,235.0,3.1,22.7,30.0,6.108,9.07,73.09,36.7,-0.85,2.0,0.37,153.0,131.415
5.956521739,151.4614135,8.061728395,-18.48148148,-139.4970291,56.05095496,75.66463763,2.162469136,-13.6613542,6.506242911,-0.174834767,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,63.0,151.964,233.0,3.1,27.7,83.0,5.67,5.24,45.09,3.9,0.67,1.0,0.2,3.2,87.6912
5.956521739,151.4614135,8.061728395,-18.48148148,-139.4970291,56.05095496,75.66463763,2.162469136,-13.6613542,6.506242911,-0.174834767,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,64.0,157.2,237.0,3.1,23.5,13.0,6.15,7.9,45.09,3.9,0.67,1.0,0.2,3.2,81.7616
5.956521739,151.4614135,8.061728395,-18.48148148,-139.4970291,56.05095496,75.66463763,2.162469136,-13.6613542,6.506242911,-0.174834767,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,65.0,158.92535,221.0,3.1,25.5,112.0,5.864,8.23,45.09,3.9,0.67,1.0,0.2,3.2,70.0253
5.619047619,149.5941208,6.536296296,-11.92444444,15.3797224,-8.112786327,93.98528538,3.314403556,-18.63677144,5.342441632,-1.383984878,14.38222222,-0.518454106,2.971853306,-2.89055528,1.1445,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,2.0,0.37,153.0,434.398
5.0,163.9723873,1.28,17.28,-68.35502905,103.2881151,0.0,0.0,-6.989882639,0.0,2.727037037,6.56,1.44,0.86586326,5.861820293,-1.3062,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,60.05,6.15,0.98,1.68,0.23,118.0,70.3728
5.0,163.9723873,1.28,17.28,-68.35502905,103.2881151,0.0,0.0,-6.989882639,0.0,2.727037037,6.56,1.44,0.86586326,5.861820293,-1.3062,25.0,54.93804,197.0,3.72,9.4,-50.0,7.434,7.3,60.05,6.15,0.98,1.68,0.23,118.0,100.369
7.862068966,152.8982527,9.01,-66.27,4.290158193,-355.2791089,69.38641121,-1.191636,-16.76817217,7.893712932,-0.450960961,7.91,-1.791081081,4.203716805,-8.581103553,0.6652,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,87.12,32.2,-0.85,2.0,0.25,165.1,1639.65
7.862068966,152.8982527,9.01,-66.27,4.290158193,-355.2791089,69.38641121,-1.191636,-16.76817217,7.893712932,-0.450960961,7.91,-1.791081081,4.203716805,-8.581103553,0.6652,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,32.04,32.7,0.791,8.2,0.32,65.0,1675.46
7.862068966,152.8982527,9.01,-66.27,4.290158193,-355.2791089,69.38641121,-1.191636,-16.76817217,7.893712932,-0.450960961,7.91,-1.791081081,4.203716805,-8.581103553,0.6652,29.0,63.55,140.0,4.48,6.7,119.0,7.726,8.933,87.12,32.2,-0.85,2.0,0.25,165.1,1578.13
7.862068966,152.8982527,9.01,-66.27,4.290158193,-355.2791089,69.38641121,-1.191636,-16.76817217,7.893712932,-0.450960961,7.91,-1.791081081,4.203716805,-8.581103553,0.6652,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,87.12,32.2,-0.85,2.0,0.25,165.1,1636.94
21.79166667,165.5425733,0.0,-59.0,-206.4246725,22.25755962,0.0,-1.635555556,-3.07852192,0.597289909,-2.672839506,8.666666667,-3.6875,2.041973111,-16.88877358,-0.2882,26.0,55.84,194.0,4.06,8.4,15.0,7.902,7.874,59.04,6.02,-0.17,22.3,0.26,77.0,402.836
3.05026455,145.963084,-6.633217993,-72.16608997,-272.2080821,911.6421651,-434.9264188,1.850657439,-21.2120641,-37.6854775,0.052267347,6.955017301,-0.633035877,-0.588251461,-3.083480907,5.7822,57.0,138.9055,240.0,3.1,31.1,45.0,5.577,6.15,73.09,36.7,-0.85,2.0,0.37,153.0,1102.8257
4.208994709,147.2871246,0.888888889,-41.11111111,-109.2228995,274.7735749,220.485913,-1.075555556,-13.71323248,5.481638718,-0.004444444,7.222222222,-0.822222222,0.202953053,-4.00288144,2.2362,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,87.12,37.8,0.937,24.2,0.25,166.0,1740.64
3.374485597,148.2805248,1.0,-29.5,-205.9892564,208.2792469,-366.6670057,1.392755102,-13.72631812,-12.47760781,0.049749785,7.25,-0.50862069,-0.675512816,-2.510820118,2.75,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,2.0,0.37,153.0,711.051
6.083333333,157.0701667,-6.326530612,-18.7755102,-126.5633675,153.9775161,0.0,0.097602551,-5.761308638,0.0,-0.162304052,7.530612245,-0.816326531,-3.129332876,-3.938246767,0.7798,25.0,54.93804,197.0,3.72,9.4,-50.0,7.434,7.3,32.04,32.7,0.791,8.2,0.32,65.0,136.848
6.939393939,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,2.188865482,-6.462334248,0.7812,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,2.0,0.37,153.0,509.36
4.874396135,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,28.0,58.693,163.0,4.4,6.8,112.0,7.64,8.912,73.09,36.7,-0.85,2.0,0.37,153.0,1255.78
4.874396135,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,89.13,37.7,-0.55,2.0,0.2,174.0,1089.15
4.874396135,151.4614135,7.061728395,-18.48148148,-139.4970291,254.9866605,-15.18434653,0.387160494,-13.6613542,1.749836472,-0.157999751,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,101.14,36.7,0.945,19.9,0.2,152.0,1154.95
5.956521739,151.4614135,8.061728395,-18.48148148,-139.4970291,56.05095496,75.66463763,2.162469136,-13.6613542,6.506242911,-0.174834767,7.728395062,-0.560044893,0.602016249,-2.772311348,1.083,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,87.12,32.2,-0.85,2.0,0.25,165.1,1140.5799
3.374485597,148.2805248,1.0,-29.5,-205.9892564,208.2792469,-366.6670057,1.392755102,-13.72631812,-12.47760781,0.049749785,7.25,-0.50862069,-0.675512816,-2.510820118,2.75,66.0,162.5,229.0,3.1,24.5,34.0,5.939,8.55,73.09,36.7,-0.85,2.0,0.37,153.0,2601.16
21.79166667,165.5425733,0.0,-59.0,-206.4246725,22.25755962,0.0,-1.635555556,-3.07852192,0.597289909,-2.672839506,8.666666667,-3.6875,2.041973111,-16.88877358,-0.2882,72.0,178.49,212.0,3.8,16.2,2.0,6.825,13.3,46.07,24.3,-0.31,1.0,0.3,78.37,414.685
3.81712963,152.3226421,1.750297265,-48.27586207,-315.5260643,121.3910449,-27.44793494,5.061973841,-13.30086095,2.543059342,-0.115173735,7.4078478,-0.832342449,-0.011326782,-3.910457581,2.8753,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,2.0,0.37,153.0,3549.53
2.5,153.3959163,-28.08,-37.42,-168.53654,-97.35287001,0.0,-0.110664,5.60363627,17.32369574,-0.070175439,6.49,-0.984736842,-6.11030994,-4.654749251,2.1436,21.0,44.95591,211.0,3.34,17.8,18.0,6.561,2.99,32.04,32.7,0.791,8.2,0.32,65.0,2897.25
5.16374269,157.2880489,3.847750865,-17.37024221,-104.8617421,176.0706254,-7.766032344,0.27456782,-8.349339334,0.813658439,-0.200068939,7.467128028,-0.598973869,0.791278768,-2.966030058,0.478,50.0,118.71,217.0,4.3,7.7,107.0,7.344,7.287,32.04,32.7,0.791,8.2,0.32,65.0,142.566
5.619047619,161.1628664,9.333333333,-7.444444444,-141.6918397,-52.99056242,81.84243715,3.122755556,2.728500953,3.522932518,0.039318304,7.555555556,-0.323671498,2.702140678,-1.786771977,0.676,60.0,144.24,229.0,3.1,31.4,185.0,5.525,7.01,73.09,36.7,-0.85,2.0,0.37,153.0,624.728
6.083333333,157.0701667,-6.326530612,-18.7755102,-126.5633675,153.9775161,0.0,0.097602551,-5.761308638,0.0,-0.162304052,7.530612245,-0.816326531,-3.129332876,-3.938246767,0.7798,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,73.09,36.7,-0.85,2.0,0.37,153.0,327.739
3.81712963,152.3226421,1.750297265,-48.27586207,-315.5260643,121.3910449,-27.44793494,5.061973841,-13.30086095,2.543059342,-0.115173735,7.4078478,-0.832342449,-0.011326782,-3.910457581,2.8753,27.0,58.93319,192.0,4.3,7.5,64.0,7.881,8.86,73.09,36.7,-0.85,2.0,0.37,153.0,1182.85
5.182222222,147.5058011,14.88888889,8.888888889,-109.2228995,-493.3278434,158.9044906,-1.866666667,-2.779407101,13.83633736,-0.068888889,7.222222222,0.177777778,0.202953053,0.83975892,2.2362,12.0,24.305,173.0,3.75,10.6,-40.0,7.646,1.74,79.1,12.4,0.68,1.0,0.19,115.0,968.097
4.208994709,147.2871246,0.888888889,-41.11111111,-109.2228995,274.7735749,220.485913,-1.075555556,-13.71323248,5.481638718,-0.004444444,7.222222222,-0.822222222,0.202953053,-4.00288144,2.2362,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,73.09,36.7,-0.85,2.0,0.37,153.0,206.554
5.934240363,154.3460073,14.33136095,22.18343195,-140.2220272,-134.711756,445.352123,-2.171097041,-8.323233611,-6.649327216,-0.208994083,7.053254438,0.443668639,-0.39660291,2.139713758,1.54,48.0,112.41,158.0,4.33,7.2,-70.0,8.994,8.69,73.09,36.7,-0.85,2.0,0.37,153.0,336.086
5.619047619,149.5941208,6.536296296,-11.92444444,15.3797224,-8.112786327,93.98528538,3.314403556,-18.63677144,5.342441632,-1.383984878,14.38222222,-0.518454106,2.971853306,-2.89055528,1.1445,57.0,138.9055,240.0,3.1,31.1,45.0,5.577,6.15,73.09,36.7,-0.85,2.0,0.37,153.0,31.13
6.939393939,149.5810306,5.326530612,-52.7755102,-55.01681737,15.28189589,245.1852095,6.18,-17.17443023,15.12841755,-0.469562184,7.551020408,-1.35321821,2.188865482,-6.462334248,0.7812,30.0,65.4,139.0,4.45,6.4,-60.0,9.394,7.134,101.14,36.7,0.945,19.9,0.2,152.0,1517.99
